"Country Name","Country Code","Indicator Name","Indicator Code","Type Name","Type Code",Attribute,1980M1,1980M2,1980M3,1980M4,1980M5,1980M6,1980M7,1980M8,1980M9,1980M10,1980M11,1980M12,1981M1,1981M2,1981M3,1981M4,1981M5,1981M6,1981M7,1981M8,1981M9,1981M10,1981M11,1981M12,1982M1,1982M2,1982M3,1982M4,1982M5,1982M6,1982M7,1982M8,1982M9,1982M10,1982M11,1982M12,1983M1,1983M2,1983M3,1983M4,1983M5,1983M6,1983M7,1983M8,1983M9,1983M10,1983M11,1983M12,1984M1,1984M2,1984M3,1984M4,1984M5,1984M6,1984M7,1984M8,1984M9,1984M10,1984M11,1984M12,1985M1,1985M2,1985M3,1985M4,1985M5,1985M6,1985M7,1985M8,1985M9,1985M10,1985M11,1985M12,1986M1,1986M2,1986M3,1986M4,1986M5,1986M6,1986M7,1986M8,1986M9,1986M10,1986M11,1986M12,1987M1,1987M2,1987M3,1987M4,1987M5,1987M6,1987M7,1987M8,1987M9,1987M10,1987M11,1987M12,1988M1,1988M2,1988M3,1988M4,1988M5,1988M6,1988M7,1988M8,1988M9,1988M10,1988M11,1988M12,1989M1,1989M2,1989M3,1989M4,1989M5,1989M6,1989M7,1989M8,1989M9,1989M10,1989M11,1989M12,1990M1,1990M2,1990M3,1990M4,1990M5,1990M6,1990M7,1990M8,1990M9,1990M10,1990M11,1990M12,1991M1,1991M2,1991M3,1991M4,1991M5,1991M6,1991M7,1991M8,1991M9,1991M10,1991M11,1991M12,1992M1,1992M2,1992M3,1992M4,1992M5,1992M6,1992M7,1992M8,1992M9,1992M10,1992M11,1992M12,1993M1,1993M2,1993M3,1993M4,1993M5,1993M6,1993M7,1993M8,1993M9,1993M10,1993M11,1993M12,1994M1,1994M2,1994M3,1994M4,1994M5,1994M6,1994M7,1994M8,1994M9,1994M10,1994M11,1994M12,1995M1,1995M2,1995M3,1995M4,1995M5,1995M6,1995M7,1995M8,1995M9,1995M10,1995M11,1995M12,1996M1,1996M2,1996M3,1996M4,1996M5,1996M6,1996M7,1996M8,1996M9,1996M10,1996M11,1996M12,1997M1,1997M2,1997M3,1997M4,1997M5,1997M6,1997M7,1997M8,1997M9,1997M10,1997M11,1997M12,1998M1,1998M2,1998M3,1998M4,1998M5,1998M6,1998M7,1998M8,1998M9,1998M10,1998M11,1998M12,1999M1,1999M2,1999M3,1999M4,1999M5,1999M6,1999M7,1999M8,1999M9,1999M10,1999M11,1999M12,2000M1,2000M2,2000M3,2000M4,2000M5,2000M6,2000M7,2000M8,2000M9,2000M10,2000M11,2000M12,2001M1,2001M2,2001M3,2001M4,2001M5,2001M6,2001M7,2001M8,2001M9,2001M10,2001M11,2001M12,2002M1,2002M2,2002M3,2002M4,2002M5,2002M6,2002M7,2002M8,2002M9,2002M10,2002M11,2002M12,2003M1,2003M2,2003M3,2003M4,2003M5,2003M6,2003M7,2003M8,2003M9,2003M10,2003M11,2003M12,2004M1,2004M2,2004M3,2004M4,2004M5,2004M6,2004M7,2004M8,2004M9,2004M10,2004M11,2004M12,2005M1,2005M2,2005M3,2005M4,2005M5,2005M6,2005M7,2005M8,2005M9,2005M10,2005M11,2005M12,2006M1,2006M2,2006M3,2006M4,2006M5,2006M6,2006M7,2006M8,2006M9,2006M10,2006M11,2006M12,2007M1,2007M2,2007M3,2007M4,2007M5,2007M6,2007M7,2007M8,2007M9,2007M10,2007M11,2007M12,2008M1,2008M2,2008M3,2008M4,2008M5,2008M6,2008M7,2008M8,2008M9,2008M10,2008M11,2008M12,2009M1,2009M2,2009M3,2009M4,2009M5,2009M6,2009M7,2009M8,2009M9,2009M10,2009M11,2009M12,2010M1,2010M2,2010M3,2010M4,2010M5,2010M6,2010M7,2010M8,2010M9,2010M10,2010M11,2010M12,2011M1,2011M2,2011M3,2011M4,2011M5,2011M6,2011M7,2011M8,2011M9,2011M10,2011M11,2011M12,2012M1,2012M2,2012M3,2012M4,2012M5,2012M6,2012M7,2012M8,2012M9,2012M10,2012M11,2012M12,2013M1,2013M2,2013M3,2013M4,2013M5,2013M6,2013M7,2013M8,2013M9,2013M10,2013M11,2013M12,2014M1,2014M2,2014M3,2014M4,2014M5,2014M6,2014M7,2014M8,2014M9,2014M10,2014M11,2014M12,2015M1,2015M2,2015M3,2015M4,2015M5,2015M6,2015M7,2015M8,2015M9,2015M10,2015M11,2015M12,2016M1,2016M2,2016M3,2016M4,2016M5,2016M6,2016M7,2016M8,2016M9,2016M10,2016M11,2016M12,2017M1,2017M2,2017M3,2017M4,2017M5,2017M6,2017M7,2017M8,2017M9,2017M10,2017M11,2017M12,2018M1,2018M2,2018M3,2018M4,2018M5,2018M6,2018M7,2018M8,2018M9,2018M10,2018M11,2018M12,2019M1,2019M2,2019M3,2019M4,2019M5,2019M6,2019M7,2019M8,2019M9,2019M10,2019M11,2019M12,2020M1,2020M2,2020M3,2020M4,2020M5,2020M6,2020M7,2020M8,2020M9,2020M10,2020M11,2020M12,2021M1,2021M2,2021M3,2021M4,2021M5,2021M6,2021M7,2021M8,2021M9,2021M10,2021M11,2021M12,2022M1,2022M2,2022M3,2022M4,2022M5,2022M6,2022M7,2022M8,2022M9,2022M10,2022M11,2022M12,2023M1,2023M2,2023M3,2023M4,2023M5,2023M6,2023M7,2023M8,2023M9,2023M10,2023M11,2023M12,2024M1,2024M2,2024M3,2024M4,2024M5,2024M6,2024M7,2024M8,2024M9,2024M10,2024M11,2024M12,2025M1,2025M2,2025M3,
"Sri Lanka","524","Commodity Net Export Price Index, Individual Commodities Weighted by Ratio of Net Exports to GDP","xm_gdp","Recent, Fixed Weights, Index","R_FW_IX","Value","100.683692932129","100.721710205078","100.808235168457","100.722770690918","100.519325256348","100.622978210449","100.508476257324","100.572860717773","100.402046203613","99.9824752807617","100.088249206543","100.18334197998","100.193542480469","100.520393371582","100.658515930176","100.721527099609","100.977394104004","100.867317199707","100.707618713379","100.528396606445","100.783477783203","100.986297607422","101.049270629883","100.982795715332","101.103713989258","101.522644042969","101.660202026367","101.509552001953","101.473587036133","101.631607055664","101.450241088867","101.697158813477","101.990379333496","102.15225982666","102.01203918457","102.384155273438","102.540657043457","102.542236328125","102.60521697998","102.475059509277","102.129951477051","101.816429138184","101.939018249512","101.912460327148","102.218643188477","103.028778076172","104.356964111328","104.616233825684","105.305862426758","104.80632019043","104.692321777344","104.570861816406","104.620643615723","104.263229370117","104.292037963867","104.448623657227","105.021705627441","105.141906738281","105.008590698242","105.154174804688","105.032905578613","104.399993896484","103.825347900391","103.553825378418","102.894065856934","102.976585388184","102.683708190918","102.453987121582","102.331176757813","102.516700744629","102.372596740723","102.408798217773","103.470184326172","104.833518981934","105.820960998535","106.010887145996","105.455505371094","106.003761291504","107.046882629395","106.131210327148","106.336929321289","106.308197021484","106.03857421875","105.561996459961","104.937797546387","104.712623596191","104.537445068359","103.831008911133","103.55884552002","103.373039245605","103.813591003418","104.123229980469","104.171493530273","104.494079589844","104.732345581055","105.044967651367","105.019218444824","105.013877868652","105.30428314209","104.806793212891","104.584205627441","104.417900085449","103.913185119629","104.187942504883","104.969802856445","105.517753601074","105.563896179199","105.024955749512","104.675354003906","104.446388244629","103.865669250488","103.458648681641","103.611175537109","103.802688598633","104.072509765625","104.051368713379","104.430458068848","104.959831237793","104.592964172363","104.762817382813","104.448112487793","103.96556854248","103.853965759277","104.288345336914","104.237693786621","104.669502258301","104.483764648438","102.686729431152","102.110961914063","102.699806213379","103.199768066406","103.758995056152","104.61149597168","104.890716552734","104.52702331543","104.494270324707","104.367797851563","104.201713562012","103.566177368164","103.762496948242","103.853034973145","103.812545776367","104.187149047852","104.710105895996","104.334518432617","104.040100097656","104.144325256348","104.411415100098","104.609100341797","104.132843017578","104.380088806152","104.832618713379","104.708343505859","104.479263305664","104.733070373535","105.515701293945","105.71662902832","104.931228637695","104.430786132813","104.156692504883","104.099662780762","104.332984924316","104.532867431641","104.567047119141","104.998603820801","105.063636779785","104.984924316406","105.407608032227","104.729568481445","105.018295288086","105.474052429199","105.123497009277","104.738067626953","104.793975830078","104.487434387207","104.668518066406","105.065696716309","104.793296813965","104.314308166504","104.372459411621","104.132232666016","104.221504211426","104.311660766602","104.037643432617","103.906631469727","103.511810302734","103.564628601074","103.730918884277","104.043121337891","104.432418823242","104.31519317627","104.114624023438","104.040710449219","104.077934265137","103.578514099121","103.320838928223","103.717430114746","103.785224914551","103.372940063477","103.488578796387","103.630950927734","103.404586791992","103.686470031738","103.645065307617","103.473320007324","104.070152282715","104.620697021484","105.310821533203","105.198501586914","105.194297790527","105.401657104492","105.460342407227","105.304397583008","105.117820739746","105.428436279297","105.794387817383","106.979019165039","107.554466247559","106.938331604004","106.454780578613","105.647399902344","106.586563110352","106.713233947754","107.08878326416","106.626304626465","106.410270690918","106.704292297363","107.220733642578","107.243789672852","107.713531494141","107.133117675781","106.57935333252","106.231338500977","105.901573181152","105.492515563965","105.137260437012","105.101951599121","105.958198547363","105.66968536377","104.836135864258","104.704307556152","104.59725189209","104.893623352051","105.287651062012","104.641845703125","103.914688110352","104.126274108887","104.067443847656","103.801109313965","103.71297454834","103.624954223633","104.318214416504","104.092102050781","103.946929931641","104.188980102539","103.989311218262","103.36954498291","103.381637573242","103.774917602539","103.714393615723","103.765205383301","104.251289367676","104.194931030273","104.176734924316","104.309661865234","104.388816833496","104.267593383789","103.882209777832","103.320114135742","103.644638061523","103.402046203613","103.319519042969","103.14973449707","102.866004943848","103.237251281738","102.907081604004","102.54907989502","102.426971435547","102.956687927246","103.596908569336","103.383651733398","103.622200012207","103.680564880371","103.227722167969","103.735328674316","103.603935241699","103.470336914063","103.36555480957","103.164108276367","103.128356933594","102.629348754883","102.255783081055","102.147026062012","102.340042114258","102.129402160645","102.147109985352","102.644165039063","101.558883666992","101.750862121582","102.176696777344","102.399253845215","102.601371765137","101.835845947266","101.07787322998","101.536094665527","101.450973510742","100.894058227539","100.66512298584","100.769317626953","100.649154663086","100.588310241699","100.440475463867","100.390815734863","101.188148498535","100.901069641113","99.9928741455078","100.050300598145","100.412895202637","100.305686950684","100.256797790527","100.511009216309","100.643157958984","100.302925109863","100.596397399902","101.396690368652","100.590911865234","100.25309753418","99.8241653442383","99.8477783203125","99.7565612792969","99.5014877319336","99.6186141967773","99.4880828857422","99.1068496704102","98.5483093261719","98.3605804443359","98.5999298095703","98.6888122558594","98.0311813354492","98.1144485473633","97.9947204589844","97.9186782836914","97.8857269287109","98.8582153320313","99.503303527832","100.557495117188","101.154960632324","101.919242858887","102.052024841309","102.282096862793","101.755912780762","101.688415527344","101.011009216309","100.301445007324","101.171829223633","100.679039001465","101.429107666016","100.832305908203","100.793632507324","100.973037719727","100.663696289063","100.779640197754","100.754608154297","100.495239257813","100.656288146973","100.37264251709","100.053604125977","100.478179931641","100.475852966309","100.128974914551","99.9251403808594","99.7643737792969","99.7745895385742","99.4085845947266","98.9580001831055","98.6909484863281","99.0163421630859","99.1069259643555","99.1430969238281","99.4316558837891","99.5851516723633","99.6527709960938","99.3891220092773","99.3452453613281","99.2859878540039","99.1785888671875","98.9693222045898","99.1718521118164","99.5769882202148","100","99.4711990356445","99.2416763305664","99.2958450317383","99.5692443847656","99.6401062011719","99.5185546875","99.3100814819336","99.0667877197266","98.9400405883789","98.7162475585938","98.7833633422852","98.5397644042969","98.3604736328125","98.1742553710938","97.9589385986328","97.798957824707","98.2026901245117","98.3378295898438","98.5305023193359","98.3878021240234","98.0388641357422","97.7689056396484","97.6329345703125","97.7027816772461","97.9666213989258","98.2551040649414","98.4610366821289","99.2036285400391","99.4164886474609","100.257011413574","101.622344970703","101.576560974121","101.963302612305","101.46907043457","101.518310546875","102.071731567383","102.879272460938","103.53190612793","103.274795532227","103.257652282715","103.191955566406","103.639945983887","104.06420135498","103.640182495117","102.523529052734","101.922492980957","101.511497497559","101.456382751465","102.03702545166","101.940612792969","102.188377380371","101.88777923584","102.655815124512","102.335800170898","102.480133056641","102.577079772949","102.635299682617","102.671890258789","102.896858215332","103.209831237793","102.887069702148","102.876319885254","102.607498168945","102.4189453125","101.825141906738","101.504302978516","101.210868835449","101.523887634277","101.298393249512","100.905532836914","100.353240966797","100.31795501709","100.384552001953","100.310661315918","100.325126647949","100.077751159668","100.81706237793","101.302185058594","101.140380859375","101.048614501953","100.870864868164","100.513656616211","100.945320129395","101.022102355957","100.765975952148","101.257476806641","101.392921447754","101.505424499512","101.176170349121","100.878791809082","100.887916564941","101.230712890625","103.231590270996","104.464897155762","103.21272277832","101.97883605957","101.834083557129","101.825759887695","102.258895874023","102.045265197754","101.80200958252","101.097839355469","100.526512145996","100.29736328125","100.047065734863","99.766731262207","99.475700378418","99.0825805664063","98.8767623901367","99.4133605957031","99.6176910400391","99.3412780761719","99.4555969238281","99.7676696777344","99.2493743896484","98.8791427612305","97.6846923828125","97.6862487792969","97.3764877319336","97.3937377929688","97.9750823974609","98.1225662231445","98.5031356811523","98.5746688842773","98.7417221069336","98.9422378540039","98.7282638549805","98.6873168945313","99.1290817260742","98.5295104980469","98.9164047241211","99.1151351928711","98.9504165649414","99.2042846679688","99.1188888549805","99.3059158325195","99.7349548339844","99.8920669555664","99.8313064575195","100.074317932129","100.334434509277","99.8722152709961","99.594612121582","99.7109222412109","99.8158721923828","100.464721679688","100.94017791748","100.520195007324","100.866966247559","100.752853393555","100.571182250977","100.631790161133","100.757736206055",
